0,0
15,15
5,10
10,5
2,4
4,9
9,2
4,8
8,1
1,2
8,0
0,1
6,13
13,11
11,6
11,7
7,14
14,13
7,15
15,14
1,3
3,6
6,12
12,8
12,9
2,5
3,7
5,11
9,3
10,4
13,10
14,12
